query	target	index	qName	tName	qNum	tNum	qSize	tSize	total_matches	qPercent	tPercent
Saccharina_latissima	Ectocarpus_siliculosus	23	scaffold_2746	chr_18	2746	18	34163	4926557	3056	0.089453502327079	0.00062031150761069
Saccharina_latissima	Ectocarpus_siliculosus	23	scaffold_3698	chr_18	3698	18	25374	4926557	1951	0.076889729644518	0.000396016934341773
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_35	chr_24	35	24	4424267	4987672	212416	0.0480115689220384	0.0425882054794301
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_140	chr_24	140	24	1288359	4987672	8706	0.00675743329304953	0.00174550371395713
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_141	chr_24	141	24	1274399	4987672	5860	0.00459824591827206	0.00117489682561323
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_177	chr_24	177	24	1030346	4987672	3311	0.00321348362588878	0.00066383675590536
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_230	chr_24	230	24	826506	4987672	13636	0.0164983678279408	0.00273394080444745
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_255	chr_24	255	24	745088	4987672	14977	0.020100981360591	0.00300280371283436
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_273	chr_24	273	24	697364	4987672	2250	0.00322643554872348	0.000451112262394159
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_288	chr_24	288	24	649296	4987672	2085	0.00321117025208842	0.000418030696485254
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_321	chr_24	321	24	580002	4987672	3752	0.00646894321054065	0.000752254759334615
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_456	chr_24	456	24	393674	4987672	11335	0.0287928590661309	0.00227260333077235
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_479	chr_24	479	24	375266	4987672	8865	0.0236232432461241	0.00177738231383299
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_494	chr_24	494	24	359675	4987672	2307	0.0064141238618197	0.000462540439708144
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_549	chr_24	549	24	312819	4987672	13321	0.0425837305278771	0.00267078508771226
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_814	chr_24	814	24	182741	4987672	8185	0.0447901675048292	0.00164104616342053
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_858	chr_24	858	24	168159	4987672	1886	0.01121557573487	0.000378132323055726
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_1035	chr_24	1035	24	124502	4987672	7096	0.0569950683523156	0.00142270782842176
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_1074	chr_24	1074	24	115265	4987672	1423	0.0123454647985078	0.00028530344417195
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_1253	chr_24	1253	24	87235	4987672	1297	0.0148678855963776	0.000260041157477877
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_1515	chr_24	1515	24	57946	4987672	2992	0.0516342801919028	0.000599879061814811
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_1958	chr_24	1958	24	44369	4987672	5468	0.123239198539521	0.00109630304478723
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_2456	chr_24	2456	24	36986	4987672	4851	0.131157735359325	0.000972598037721807
Saccharina_latissima	Ectocarpus_siliculosus	22	scaffold_2555	chr_24	2555	24	36081	4987672	2933	0.081289321249411	0.000588049895823142
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_39	chr_17	39	17	4084175	4797947	157788	0.038633995849835	0.0328865658582723
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_70	chr_17	70	17	2286877	4797947	37562	0.0164250197977416	0.00782876509473739
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_91	chr_17	91	17	1819917	4797947	2354	0.00129346558112266	0.000490626511714281
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_131	chr_17	131	17	1369815	4797947	2318	0.00169219931158587	0.000483123302529186
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_198	chr_17	198	17	952990	4797947	43398	0.0455387779515	0.00904511867263227
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_249	chr_17	249	17	766535	4797947	6105	0.00796441127932841	0.00127241922430573
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_325	chr_17	325	17	573782	4797947	66060	0.115130833661565	0.0137683888546497
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_453	chr_17	453	17	396790	4797947	4167	0.0105017767584869	0.00086849646317477
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_515	chr_17	515	17	338562	4797947	18466	0.0545424471736344	0.00384872946699911
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_554	chr_17	554	17	307070	4797947	2706	0.00881232292311199	0.000563991223746323
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_558	chr_17	558	17	304823	4797947	19368	0.0635385125138195	0.00403672654158122
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_561	chr_17	561	17	303689	4797947	9728	0.0320327703670531	0.00202753385979462
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_692	chr_17	692	17	232136	4797947	5183	0.0223274287486646	0.00108025370017635
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_765	chr_17	765	17	198436	4797947	3935	0.0198300711564434	0.000820142448426379
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_786	chr_17	786	17	190172	4797947	12281	0.0645783816755358	0.00255963644450429
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_842	chr_17	842	17	173700	4797947	3827	0.0220322394933794	0.000797632820871093
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_915	chr_17	915	17	154534	4797947	7939	0.0513738077057476	0.00165466604779086
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_1228	chr_17	1228	17	91068	4797947	8570	0.0941055035797426	0.00178618063100739
Saccharina_latissima	Ectocarpus_siliculosus	25	scaffold_1341	chr_17	1341	17	74894	4797947	819	0.0109354554436938	0.000170698008960916
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_10	chr_03	10	3	6674913	6528661	42785	0.00640982137145458	0.00655341118186409
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_26	chr_03	26	3	4948571	6528661	4472	0.000903695228380072	0.000684979661219965
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_51	chr_03	51	3	3297718	6528661	21957	0.00665824063791992	0.00336317048779221
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_158	chr_03	158	3	1149848	6528661	7158	0.00622517063124865	0.00109639633609403
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_193	chr_03	193	3	962130	6528661	10413	0.0108228617754358	0.00159496717627091
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_197	chr_03	197	3	957549	6528661	17342	0.0181108225270978	0.00265628740717277
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_210	chr_03	210	3	907033	6528661	10057	0.0110877994516186	0.00154043838391977
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_289	chr_03	289	3	647332	6528661	9382	0.0144933357226276	0.00143704811752364
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_312	chr_03	312	3	594759	6528661	6243	0.0104966885747	0.000956245086090394
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_324	chr_03	324	3	575826	6528661	27007	0.0469013208851285	0.00413668285120027
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_354	chr_03	354	3	529962	6528661	43481	0.0820455051494258	0.00666001803432587
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_377	chr_03	377	3	485590	6528661	12709	0.0261722852612286	0.00194664725278277
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_386	chr_03	386	3	474494	6528661	10534	0.0222004914709143	0.00161350083883969
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_402	chr_03	402	3	444582	6528661	10233	0.0230171261994413	0.00156739643856527
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_425	chr_03	425	3	427841	6528661	7175	0.0167702487606377	0.00109900023909956
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_575	chr_03	575	3	293698	6528661	17021	0.057954088894034	0.00260711959159773
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_655	chr_03	655	3	247554	6528661	2826	0.011415691121937	0.000432860581978449
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_686	chr_03	686	3	233442	6528661	8326	0.0356662468621756	0.00127529978965059
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_810	chr_03	810	3	184071	6528661	9260	0.0503066751416573	0.00141836128418982
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_813	chr_03	813	3	182743	6528661	7332	0.0401219198546593	0.00112304804920948
Saccharina_latissima	Ectocarpus_siliculosus	11	scaffold_1434	chr_03	1434	3	64104	6528661	3436	0.0536003993510545	0.00052629474864754
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_42	chr_00	42	0	3866700	18946431	23548	0.00608994750045258	0.00124287260223311
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_216	chr_00	216	0	885103	18946431	15569	0.0175900431927132	0.000821737877703722
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_329	chr_00	329	0	570481	18946431	10783	0.0189015935675334	0.000569130935530813
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_332	chr_00	332	0	563733	18946431	2528	0.00448439243400688	0.00013342882361327
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_505	chr_00	505	0	350386	18946431	21108	0.0602421329619334	0.00111408845285954
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_617	chr_00	617	0	271691	18946431	11634	0.0428207044031639	0.000614047046644299
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_659	chr_00	659	0	246509	18946431	20738	0.0841267458794608	0.00109455970889715
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_660	chr_00	660	0	246373	18946431	3120	0.0126637253270448	0.000164674813953087
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_716	chr_00	716	0	216590	18946431	1675	0.00773350570201764	0.0000884071517216092
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_737	chr_00	737	0	209654	18946431	2520	0.0120198040581148	0.00013300658050057
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_748	chr_00	748	0	205593	18946431	10459	0.0508723546035128	0.000552030089466454
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_783	chr_00	783	0	191151	18946431	7136	0.0373317429676015	0.000376640856528599
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_802	chr_00	802	0	186592	18946431	8854	0.0474511233064654	0.000467317564980972
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_808	chr_00	808	0	184898	18946431	13266	0.0717476662808684	0.000700184641635145
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_820	chr_00	820	0	180170	18946431	1806	0.0100238663484487	0.0000953213826920754
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_911	chr_00	911	0	155431	18946431	1390	0.00894287497346089	0.0000733647408316638
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_929	chr_00	929	0	150800	18946431	10103	0.0669960212201592	0.000533240270951294
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_1012	chr_00	1012	0	129816	18946431	2636	0.0203056634005053	0.000139129105634724
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_1065	chr_00	1065	0	117898	18946431	6452	0.0547252709969635	0.00034053907039273
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_1155	chr_00	1155	0	103633	18946431	15188	0.146555633823203	0.000801628549461374
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_1495	chr_00	1495	0	58723	18946431	7210	0.122779830730719	0.000380546605321076
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_1551	chr_00	1551	0	56250	18946431	3404	0.0605155555555556	0.000179664444453945
Saccharina_latissima	Ectocarpus_siliculosus	0	scaffold_1590	chr_00	1590	0	54001	18946431	6156	0.113997888927983	0.000324916075222822
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_35	scaffold_25	35	25	4424267	11971141	777247	0.175678140582383	0.0649267267004874
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_140	scaffold_25	140	25	1288359	11971141	129403	0.100440172343268	0.0108095794711632
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_141	scaffold_25	141	25	1274399	11971141	55838	0.0438151630690231	0.00466438412178087
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_230	scaffold_25	230	25	826506	11971141	228978	0.277043360846745	0.0191275000436466
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_255	scaffold_25	255	25	745088	11971141	78554	0.105429157361278	0.0065619476038249
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_273	scaffold_25	273	25	697364	11971141	59672	0.0855679386948566	0.00498465434497848
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_288	scaffold_25	288	25	649296	11971141	25360	0.0390576870949459	0.00211842797608014
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_303	scaffold_25	303	25	615560	11971141	50689	0.0823461563454416	0.00423426639114851
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_332	scaffold_25	332	25	563733	11971141	46179	0.0819164391653495	0.00385752703104909
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_456	scaffold_25	456	25	393674	11971141	85630	0.217514999720581	0.00715303578831792
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_479	scaffold_25	479	25	375266	11971141	37705	0.10047539611902	0.00314965799834786
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_526	scaffold_25	526	25	327109	11971141	59555	0.182064694031653	0.0049748808405147
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_549	scaffold_25	549	25	312819	11971141	84210	0.269197203494673	0.00703441718713362
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_814	scaffold_25	814	25	182741	11971141	52624	0.287970406203315	0.00439590511881867
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_858	scaffold_25	858	25	168159	11971141	29665	0.176410421089564	0.00247804281981141
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_984	scaffold_25	984	25	136856	11971141	29832	0.217980943473432	0.00249199303558449
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_1035	scaffold_25	1035	25	124502	11971141	29059	0.23340187306228	0.00242742107874262
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_1074	scaffold_25	1074	25	115265	11971141	16993	0.147425497766017	0.00141949710558083
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_1133	scaffold_25	1133	25	106423	11971141	6376	0.0599118611578324	0.000532614226162736
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_1337	scaffold_25	1337	25	75169	11971141	17934	0.238582394338092	0.00149810281242197
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_1958	scaffold_25	1958	25	44369	11971141	20416	0.460141089499425	0.00170543476181594
Saccharina_latissima	Macrocystis_pyrifera	25	scaffold_2456	scaffold_25	2456	25	36986	11971141	16701	0.451549234845617	0.00139510511153448
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_19	scaffold_2	19	2	5603239	22011584	3739	0.000667292614146925	0.000169865103756277
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_22	scaffold_2	22	2	5360965	22011584	73101	0.0136357913174214	0.003321024057151
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_24	scaffold_2	24	2	5332928	22011584	5459	0.00102364029666255	0.000248005777321614
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_75	scaffold_2	75	2	2088266	22011584	6871	0.00329028964700857	0.000312153818643856
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_96	scaffold_2	96	2	1791517	22011584	33434	0.0186623961703964	0.00151892748836249
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_131	scaffold_2	131	2	1369815	22011584	12109	0.00883987983778831	0.000550119428024807
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_133	scaffold_2	133	2	1354647	22011584	9854	0.0072742197782891	0.000447673370530717
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_291	scaffold_2	291	2	643317	22011584	17058	0.0265156991032415	0.000774955587021815
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_380	scaffold_2	380	2	482400	22011584	33815	0.0700974295190713	0.0015362365561697
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_736	scaffold_2	736	2	209740	22011584	19212	0.0915991227233718	0.000872813151475151
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_1034	scaffold_2	1034	2	125061	22011584	19904	0.159154332685649	0.000904251143397949
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_1063	scaffold_2	1063	2	118465	22011584	43848	0.370134638922889	0.00199204200842611
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_1141	scaffold_2	1141	2	105171	22011584	24632	0.234209050023295	0.00111904713445429
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_1163	scaffold_2	1163	2	102682	22011584	7809	0.0760503301454978	0.000354767744111464
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_1338	scaffold_2	1338	2	75108	22011584	12596	0.16770517122011	0.000572244141993598
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_2600	scaffold_2	2600	2	35596	22011584	15710	0.44134172378919	0.000713715105646191
Saccharina_latissima	Macrocystis_pyrifera	2	scaffold_3776	scaffold_2	3776	2	24561	22011584	10686	0.435080004885795	0.000485471649836741
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_59	scaffold_23	59	23	2860858	12493549	201981	0.0706015468086847	0.016166823374207
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_93	scaffold_23	93	23	1805634	12493549	495981	0.274685235213781	0.0396989678433246
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_115	scaffold_23	115	23	1480336	12493549	443298	0.299457690686439	0.0354821516288126
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_144	scaffold_23	144	23	1238134	12493549	157103	0.126886912078983	0.0125747295664346
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_226	scaffold_23	226	23	856274	12493549	19282	0.0225184929123154	0.00154335649542016
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_282	scaffold_23	282	23	665368	12493549	94723	0.142361820826971	0.00758175279098037
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_390	scaffold_23	390	23	469375	12493549	90669	0.193169640479361	0.00725726532949124
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_455	scaffold_23	455	23	394695	12493549	162107	0.410714602414523	0.012975256270256
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_509	scaffold_23	509	23	345999	12493549	31741	0.0917372593562409	0.0025405911482798
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_538	scaffold_23	538	23	319999	12493549	22197	0.0693658417682555	0.00177667690741838
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_601	scaffold_23	601	23	282688	12493549	28832	0.101992302467738	0.00230775098412789
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_631	scaffold_23	631	23	262858	12493549	102205	0.38882210166706	0.0081806218553271
Saccharina_latissima	Macrocystis_pyrifera	23	scaffold_658	scaffold_23	658	23	246616	12493549	128517	0.521121906121257	0.0102866687440054
